Week,Cycle Phase,Starting BTC (BTC),BTC Growth (BTC),Net BTC Holdings (BTC),BTC Price USD,BTC Price EUR,Portfolio Value EUR,Contribution EUR,Contribution Fee EUR,Net Contribution BTC,Withdrawal EUR,Portfolio (Pre-Withdrawal) EUR
447,Bull,0.03298909,0.00011324,0.03303206,1508354.80,1422976.22,47003.84,100.00,0.15,0.00007028,200,46942.70
448,Bull,0.03303206,0.00009319,0.03305052,1418445.54,1338156.17,44226.76,100.00,0.15,0.00007473,200,44202.05
449,Bull,0.03305052,0.00009726,0.03307159,1391358.28,1312602.15,43409.84,100.00,0.15,0.00007618,200,43382.18
450,Bull,0.03307159,0.00009948,0.03309509,1395101.46,1316133.45,43557.56,100.00,0.15,0.00007598,200,43526.63
451,Bull,0.03309509,0.00008596,0.03318105,1207822.01,1139454.73,37808.31,100.00,0.15,0.00008776,100,37710.36
452,Bull,0.03318105,0.00010449,0.03328554,1267800.68,1196038.38,39810.78,100.00,0.15,0.00008361,100,39685.81
453,Bull,0.03328554,0.00010866,0.03331737,1379619.42,1301527.75,43363.48,100.00,0.15,0.00007683,200,43322.05
454,Bull,0.03331737,-0.00013569,0.03312508,1872858.25,1766847.41,58526.97,100.00,0.15,0.00005660,200,58866.71
455,Bull,0.03312508,0.00009509,0.03316103,1792112.39,1690672.06,56064.42,100.00,0.10,0.00005915,200,56003.66
456,Bull,0.03316103,0.00009618,0.03319602,1732549.97,1634481.10,54258.27,100.00,0.10,0.00006118,200,54201.07
457,Bull,0.03319602,-0.00009304,0.03303749,1618654.02,1527032.09,50449.31,100.00,0.10,0.00006549,200,50691.39
458,Bull,0.03303749,0.00013471,0.03312402,2199968.00,2075441.51,68746.96,100.00,0.10,0.00004818,200,68567.39
459,Bull,0.03312402,0.00008119,0.03314623,1797383.99,1695645.28,56204.25,100.00,0.10,0.00005897,200,56166.59
460,Bull,0.03314623,-0.00010682,0.03298451,1930814.73,1821523.33,60082.06,100.00,0.10,0.00005490,200,60376.64
461,Bull,0.03298451,0.00008005,0.03299670,1561943.04,1473531.17,48621.66,100.00,0.10,0.00006786,200,48603.71
462,Bull,0.03299670,0.00007511,0.03307180,1185103.48,1118022.15,36975.01,100.00,0.15,0.00008944,100,36891.04
463,Bull,0.03307180,0.00009930,0.03317110,1186114.03,1118975.50,37117.65,100.00,0.15,0.00008937,100,37006.54
464,Bull,0.03317110,0.00009918,0.03327028,1182139.98,1115226.40,37103.90,100.00,0.15,0.00008967,100,36993.29
465,Bull,0.03327028,0.00009580,0.03336609,1134656.19,1070430.37,35716.07,100.00,0.15,0.00009342,100,35613.52
466,Bull,0.03336609,0.00009877,0.03346486,1119608.91,1056234.82,35346.75,100.00,0.15,0.00009468,100,35242.42
467,Bull,0.03346486,0.00010563,0.03357048,1177950.45,1111274.01,37306.01,100.00,0.15,0.00008999,100,37188.63
468,Bull,0.03357048,0.00009906,0.03366955,1158690.01,1093103.78,36804.31,100.00,0.15,0.00009148,100,36696.02
469,Bull,0.03366955,0.00011161,0.03369837,1280310.82,1207840.39,40702.25,100.00,0.15,0.00008279,200,40667.44
470,Bull,0.03369837,0.00009207,0.03379044,1166006.15,1100005.80,37169.68,100.00,0.15,0.00009091,100,37068.40
471,Bull,0.03379044,0.00008359,0.03387402,961446.46,907024.96,30724.58,100.00,0.15,0.00011025,100,30648.77
472,Bull,0.03387402,0.00009393,0.03408723,888641.12,838340.68,28576.71,100.00,0.15,0.00011928,0,28397.97
473,Bull,0.03408723,0.00010431,0.03430848,906423.03,855116.07,29337.74,100.00,0.15,0.00011694,0,29148.54
474,Bull,0.03430848,-0.00008668,0.03436066,763362.39,720153.20,24744.94,100.00,0.15,0.00013886,0,24707.36
475,Bull,0.03436066,0.00014985,0.03451051,1109679.74,1046867.68,36127.94,100.00,0.15,0.00009552,100,35971.07
476,Bull,0.03451051,0.00011141,0.03462192,1194157.25,1126563.44,39003.79,100.00,0.15,0.00008877,100,38878.28
477,Bear,0.03462192,-0.00002823,0.03459369,973787.39,918667.35,31780.09,100.00,0.15,0.00010885,100,31806.03
478,Bear,0.03459369,0.00003181,0.03474388,895473.30,844786.14,29351.14,100.00,0.15,0.00011837,0,29224.27
479,Bear,0.03474388,-0.00003763,0.03470625,969843.12,914946.34,31754.35,100.00,0.15,0.00010930,100,31788.78
480,Bear,0.03470625,0.00003611,0.03474236,1009092.04,951973.63,33073.81,100.00,0.15,0.00010504,100,33039.43
481,Bear,0.03474236,0.00003047,0.03489260,884990.69,834896.88,29131.72,100.00,0.15,0.00011978,0,29006.29
482,Bear,0.03489260,0.00003393,0.03504969,860693.48,811974.98,28459.47,100.00,0.15,0.00012316,0,28331.92
483,Bear,0.03504969,0.00002559,0.03524394,628509.37,592933.37,20897.31,100.00,0.15,0.00016865,0,20782.13
484,Bear,0.03524394,0.00003344,0.03545512,596366.99,562610.36,19947.42,100.00,0.15,0.00017774,0,19828.61
485,Bear,0.03545512,-0.00003792,0.03558337,637907.58,601799.60,21414.06,100.00,0.15,0.00016617,0,21336.88
486,Bear,0.03558337,0.00003531,0.03578612,633064.16,597230.34,21372.56,100.00,0.15,0.00016744,0,21251.47
487,Bear,0.03578612,-0.00003929,0.03589934,695035.96,655694.30,23538.99,100.00,0.15,0.00015251,0,23464.76
488,Bear,0.03589934,0.00003927,0.03607803,760305.74,717269.57,25877.67,100.00,0.15,0.00013942,0,25749.51
489,Bear,0.03607803,-0.00003893,0.03616830,820449.77,774009.22,27994.59,100.00,0.15,0.00012920,0,27924.73
490,Bear,0.03616830,0.00004067,0.03620897,922576.56,870355.25,31514.66,100.00,0.15,0.00011490,100,31479.27
491,Bear,0.03620897,0.00003601,0.03624498,917554.86,865617.80,31374.30,100.00,0.15,0.00011552,100,31343.13
492,Bear,0.03624498,0.00004006,0.03628504,1014252.10,956841.61,34719.04,100.00,0.15,0.00010451,100,34680.70
493,Bear,0.03628504,0.00003592,0.03632096,1004038.65,947206.27,34403.44,100.00,0.15,0.00010557,100,34369.42
494,Bear,0.03632096,0.00003173,0.03635269,876991.62,827350.59,30076.42,100.00,0.15,0.00012087,100,30050.17
495,Bear,0.03635269,0.00003578,0.03651128,863077.48,814224.04,29728.36,100.00,0.15,0.00012282,0,29599.23
496,Bear,0.03651128,0.00004446,0.03655574,1051031.04,991538.71,36246.43,100.00,0.15,0.00010085,100,36202.35
497,Bear,0.03655574,-0.00004740,0.03643056,1362720.73,1285585.60,46834.60,100.00,0.15,0.00007779,200,46995.54
498,Bear,0.03643056,0.00004377,0.03640958,1637193.29,1544521.97,56235.40,100.00,0.15,0.00006474,200,56267.80
499,Bear,0.03640958,0.00003790,0.03638529,1704374.77,1607900.72,58503.94,100.00,0.10,0.00006219,200,58542.99
500,Bear,0.03638529,-0.00003612,0.03628652,1691909.74,1596141.26,57918.42,100.00,0.10,0.00006265,200,58076.07
501,Bear,0.03628652,0.00003288,0.03625027,1533183.93,1446399.93,52432.39,100.00,0.10,0.00006914,200,52484.82
502,Bear,0.03625027,0.00004173,0.03623194,1764934.91,1665032.93,60327.37,100.00,0.10,0.00006006,200,60357.89
503,Bear,0.03623194,0.00002943,0.03618742,1433522.14,1352379.38,48939.13,100.00,0.10,0.00007394,200,48999.33
504,Bear,0.03618742,0.00003320,0.03614002,1315132.81,1240691.33,44838.61,100.00,0.15,0.00008060,200,44897.42
505,Bear,0.03614002,0.00003436,0.03608962,1250479.76,1179697.89,42574.85,100.00,0.15,0.00008477,200,42634.31
506,Bear,0.03608962,0.00003266,0.03612228,1131698.95,1067640.52,38565.61,100.00,0.15,0.00009366,100,38530.74
507,Bear,0.03612228,0.00003237,0.03615465,1014172.53,956766.54,34591.56,100.00,0.15,0.00010452,100,34560.59
508,Bear,0.03615465,0.00003110,0.03630725,872458.13,823073.71,29883.54,100.00,0.15,0.00012150,0,29757.94
509,Bear,0.03630725,0.00004677,0.03635402,1123851.26,1060237.03,38543.88,100.00,0.15,0.00009432,100,38494.29
510,Bear,0.03635402,0.00004211,0.03631470,1301742.46,1228058.93,44596.59,100.00,0.15,0.00008143,200,44644.88
511,Bear,0.03631470,0.00003948,0.03627929,1415335.40,1335222.08,48440.91,100.00,0.15,0.00007489,200,48488.19
512,Bear,0.03627929,-0.00004292,0.03617306,1674298.95,1579527.31,57136.34,100.00,0.15,0.00006331,200,57304.12
513,Bear,0.03617306,0.00003126,0.03613104,1446675.87,1364788.56,49311.23,100.00,0.10,0.00007327,200,49368.58
514,Bear,0.03613104,0.00003625,0.03609425,1451306.55,1369157.12,49418.70,100.00,0.15,0.00007304,200,49469.08
515,Bear,0.03609425,0.00003285,0.03604684,1320720.44,1245962.68,44913.02,100.00,0.15,0.00008026,200,44972.09
516,Bear,0.03604684,0.00003517,0.03599976,1288726.64,1215779.85,43767.79,100.00,0.15,0.00008225,200,43825.02
517,Bear,0.03599976,-0.00004303,0.03588792,1540450.84,1453255.51,52154.32,100.00,0.15,0.00006881,200,52316.85
518,Bear,0.03588792,0.00003830,0.03586174,1643898.55,1550847.69,55616.09,100.00,0.10,0.00006448,200,55656.70
519,Bear,0.03586174,0.00001817,0.03600715,833067.63,785912.85,28298.48,100.00,0.10,0.00012724,0,28184.20
520,Bear,0.03600715,0.00004229,0.03604944,978462.84,923078.15,33276.45,100.00,0.15,0.00010833,100,33237.41
521,Bear,0.03604944,0.00003603,0.03608548,978047.94,922686.74,33295.59,100.00,0.15,0.00010838,100,33262.34
522,Bear,0.03608548,0.00003619,0.03612166,980827.74,925309.19,33423.71,100.00,0.15,0.00010807,100,33390.22
523,Bear,0.03612166,-0.00003293,0.03608874,894032.43,843426.82,30438.21,100.00,0.15,0.00011856,100,30465.98
524,Bear,0.03608874,-0.00003740,0.03605134,926496.26,874053.07,31510.78,100.00,0.15,0.00011441,100,31543.47
525,Bear,0.03605134,0.00003490,0.03608624,896910.69,846142.16,30534.09,100.00,0.15,0.00011818,100,30504.56
526,Bear,0.03608624,-0.00003074,0.03619424,764028.00,720781.13,26088.12,100.00,0.15,0.00013874,0,26010.28
527,Bear,0.03619424,0.00003810,0.03636415,804169.84,758650.79,27587.69,100.00,0.15,0.00013181,0,27458.79
528,Bear,0.03636415,0.00003336,0.03654119,737716.96,695959.39,25431.19,100.00,0.15,0.00014369,0,25307.97
529,Bear,0.03654119,-0.00003858,0.03663870,778894.24,734805.89,26922.33,100.00,0.15,0.00013609,0,26850.68
530,Bear,0.03663870,0.00003730,0.03680969,792908.32,748026.72,27534.63,100.00,0.15,0.00013369,0,27406.73
531,Bear,0.03680969,0.00004785,0.03685754,1030754.24,972409.66,35840.62,100.00,0.15,0.00010284,100,35794.09
532,Bear,0.03685754,0.00003981,0.03689735,1113316.87,1050298.93,38753.24,100.00,0.15,0.00009521,100,38711.43
533,Bear,0.03689735,0.00001947,0.03709723,587537.13,554280.31,20562.27,100.00,0.15,0.00018041,0,20451.47
534,Bear,0.03709723,0.00004523,0.03729044,716334.23,675787.01,25200.39,100.00,0.15,0.00014798,0,25069.83
535,Bear,0.03729044,0.00003237,0.03749327,621858.75,586659.20,21995.77,100.00,0.15,0.00017046,0,21876.78
536,Bear,0.03749327,0.00003515,0.03771025,582958.05,549960.42,20739.14,100.00,0.15,0.00018183,0,20619.81
537,Bear,0.03771025,0.00004301,0.03791267,664931.36,627293.74,23782.38,100.00,0.15,0.00015941,0,23655.40
538,Bear,0.03791267,0.00003670,0.03811407,643593.60,607163.77,23141.48,100.00,0.15,0.00016470,0,23019.20
539,Bear,0.03811407,0.00003535,0.03832700,596903.81,563116.80,21582.58,100.00,0.15,0.00017758,0,21462.67
540,Bear,0.03832700,-0.00004014,0.03845642,625153.16,589767.13,22680.33,100.00,0.15,0.00016956,0,22604.01
541,Bear,0.03845642,0.00004196,0.03865379,682077.06,643468.92,24872.51,100.00,0.15,0.00015541,0,24745.51
542,Bear,0.03865379,0.00003682,0.03885375,649744.32,612966.34,23816.04,100.00,0.15,0.00016314,0,23693.47
543,Bear,0.03885375,0.00002987,0.03909585,499434.66,471164.77,18420.59,100.00,0.15,0.00021224,0,18306.52
544,Bear,0.03909585,0.00004636,0.03932120,592228.37,558706.01,21968.99,100.00,0.15,0.00017899,0,21843.09
545,Bear,0.03932120,0.00004040,0.03953581,608439.41,573999.44,22693.53,100.00,0.15,0.00017422,0,22570.35
546,Bear,0.03953581,0.00003149,0.03978603,484622.39,457190.93,18189.81,100.00,0.15,0.00021873,0,18075.41
547,Bear,0.03978603,0.00002041,0.04023271,248668.92,234593.32,9438.33,100.00,0.15,0.00042627,0,9333.54
548,Bear,0.04023271,0.00004298,0.04067475,265624.88,250589.51,10192.67,100.00,0.15,0.00039906,0,10081.90
549,Bear,0.04067475,-0.00004140,0.04102542,270358.06,255054.78,10463.73,100.00,0.15,0.00039207,0,10374.29
550,Bear,0.04102542,0.00004068,0.04146153,268060.46,252887.23,10485.09,100.00,0.15,0.00039543,0,10374.81
551,Bear,0.04146153,0.00003786,0.04193241,244796.72,230940.30,9683.88,100.00,0.15,0.00043301,0,9575.14
552,Bear,0.04193241,0.00003289,0.04251741,191988.39,181121.12,7700.80,100.00,0.15,0.00055212,0,7594.84
553,Bear,0.04251741,-0.00003790,0.04309892,171131.09,161444.42,6958.08,100.00,0.15,0.00061941,0,6864.20
554,Bear,0.04309892,-0.00003247,0.04388859,128931.45,121633.44,5338.32,100.00,0.15,0.00082214,0,5242.27
555,Bear,0.04388859,0.00004495,0.04473624,132055.25,124580.42,5573.26,100.00,0.15,0.00080269,0,5467.66
556,Bear,0.04473624,0.00003780,0.04572399,111584.60,105268.49,4813.30,100.00,0.15,0.00094995,0,4709.32
557,Bear,0.04572399,0.00005015,0.04664033,122375.22,115448.32,5384.55,100.00,0.25,0.00086619,0,5278.76
558,Bear,0.04664033,0.00004901,0.04751366,128589.82,121311.15,5763.94,100.00,0.15,0.00082433,0,5657.99
559,Bear,0.04751366,0.00004161,0.04849653,112615.81,106241.33,5152.34,100.00,0.15,0.00094125,0,5047.91
560,Bear,0.04849653,0.00004541,0.04954722,105442.70,99474.24,4928.67,100.00,0.15,0.00100529,0,4824.16
561,Bear,0.04954722,0.00004711,0.05065170,100248.47,94574.03,4790.34,100.00,0.25,0.00105737,0,4685.88
562,Bear,0.05065170,0.00005691,0.05164974,112629.77,106254.50,5488.02,100.00,0.25,0.00094114,0,5381.97
563,Bear,0.05164974,0.00005769,0.05254999,125807.34,118686.17,6236.96,100.00,0.15,0.00084256,0,6130.11
564,Bear,0.05254999,0.00005585,0.05339859,133712.32,126143.70,6735.90,100.00,0.15,0.00079275,0,6628.85
565,Bear,0.05339859,-0.00004853,0.05422242,121510.45,114632.50,6215.65,100.00,0.15,0.00087235,0,6121.21
566,Bear,0.05422242,-0.00006395,0.05489812,143310.15,135198.26,7422.13,100.00,0.15,0.00073965,0,7330.78
567,Bear,0.05489812,0.00004200,0.05590686,109647.45,103440.99,5783.06,100.00,0.15,0.00096673,0,5678.72
568,Bear,0.05590686,0.00005573,0.05693246,109292.68,103106.30,5870.10,100.00,0.15,0.00096987,0,5764.35
569,Bear,0.05693246,0.00006195,0.05788567,118933.75,112201.65,6494.87,100.00,0.15,0.00089125,0,6387.92
570,Bear,0.05788567,0.00005050,0.05895779,103756.35,97883.35,5770.99,100.00,0.15,0.00102162,0,5666.04
571,Bear,0.05895779,0.00004990,0.06021486,87808.39,82838.10,4988.08,100.00,0.15,0.00120717,0,4883.95
572,Bear,0.06021486,0.00005339,0.06162969,77858.88,73451.77,4526.81,100.00,0.25,0.00136144,0,4422.89
573,Bear,0.06162969,0.00005056,0.06333988,63869.26,60254.02,3816.48,100.00,0.25,0.00165964,0,3713.44
574,Bear,0.06333988,0.00005107,0.06544946,51493.52,48578.79,3179.46,100.00,0.25,0.00205851,0,3076.97
575,Bear,0.06544946,0.00006552,0.06757113,51552.91,48634.82,3286.31,100.00,0.25,0.00205614,0,3183.12
576,Bear,0.06757113,0.00007350,0.06953495,56074.93,52900.88,3678.46,100.00,0.25,0.00189033,0,3574.57
577,Bear,0.06953495,0.00005472,0.07199174,44128.72,41630.87,2997.08,100.00,0.25,0.00240206,0,2894.80
578,Bear,0.07199174,0.00006416,0.07475107,39329.57,37103.37,2773.52,100.00,0.25,0.00269517,0,2671.14
579,Bear,0.07475107,0.00006474,0.07792784,34061.35,32133.35,2504.08,100.00,0.25,0.00311203,0,2402.00
580,Bear,0.07792784,0.00007810,0.08111121,34135.53,32203.33,2612.05,100.00,0.25,0.00310527,0,2509.54
581,Bear,0.08111121,0.00010542,0.08360581,44366.65,41855.33,3499.35,100.00,0.25,0.00238918,0,3394.94
582,Bear,0.08360581,0.00006636,0.08668246,35212.52,33219.36,2879.54,100.00,0.25,0.00301029,0,2777.33
583,Bear,0.08668246,0.00008187,0.08995175,33255.74,31373.34,2822.09,100.00,0.25,0.00318742,0,2719.52
584,Bear,0.08995175,0.00007874,0.09367191,29109.50,27461.79,2572.40,100.00,0.25,0.00364142,0,2470.24
585,Bear,0.09367191,0.00009277,0.09744165,28828.02,27196.24,2650.05,100.00,0.25,0.00367698,0,2547.52
586,Bear,0.09744165,0.00007846,0.10208682,23211.44,21897.59,2235.45,100.00,0.25,0.00456671,0,2133.74
587,Bear,0.10208682,0.00009166,0.10726442,20841.80,19662.08,2109.04,100.00,0.25,0.00508593,0,2007.24
588,Bear,0.10726442,0.00013744,0.11137126,26704.26,25192.70,2805.74,100.00,0.25,0.00396940,0,2702.28
589,Bear,0.11137126,0.00012452,0.11504591,29858.12,28168.04,3240.62,100.00,0.25,0.00355012,0,3137.11
590,Bear,0.11504591,0.00013531,0.11819966,35117.48,33129.70,3915.92,100.00,0.25,0.00301844,0,3811.44
591,Bear,0.11819966,0.00012225,0.12124042,36319.85,34264.01,4154.18,100.00,0.25,0.00291851,0,4049.99
592,Bear,0.12124042,0.00013501,0.12399629,40444.80,38155.47,4731.14,100.00,0.25,0.00262086,0,4625.99
593,Bear,0.12399629,0.00011049,0.12704800,36039.38,33999.42,4319.56,100.00,0.25,0.00294123,0,4215.80
594,Bear,0.12704800,0.00014895,0.12970564,42253.28,39861.58,5170.27,100.00,0.25,0.00250868,0,5064.33
595,Bear,0.12970564,0.00010351,0.13295280,33718.67,31810.06,4229.24,100.00,0.15,0.00314366,0,4125.94
596,Bear,0.13295280,0.00009958,0.13724960,25254.81,23825.29,3270.01,100.00,0.25,0.00419722,0,3167.64
597,Bear,0.13724960,0.00015081,0.14122032,27749.32,26178.60,3696.95,100.00,0.25,0.00381991,0,3593.00
598,Bear,0.14122032,0.00012546,0.14564571,24651.55,23256.18,3387.16,100.00,0.25,0.00429993,0,3284.24
599,Bear,0.14564571,0.00013349,0.15047080,22593.57,21314.68,3207.24,100.00,0.25,0.00469160,0,3104.39
600,Bear,0.15047080,-0.00016490,0.15458709,24759.50,23358.02,3610.85,100.00,0.25,0.00428119,0,3514.70
601,Bear,0.15458709,-0.00024201,0.15707971,38762.09,36568.01,5744.09,100.00,0.25,0.00273463,0,5652.94
602,Bear,0.15707971,0.00017638,0.15969146,43525.18,41061.49,6557.17,100.00,0.15,0.00243537,0,6449.93
603,Bear,0.15969146,0.00018892,0.16193896,51491.82,48577.19,7866.54,100.00,0.15,0.00205858,0,7757.36
604,Bear,0.16193896,0.00014814,0.16433746,47103.51,44437.27,7302.71,100.00,0.15,0.00225036,0,7196.13
605,Bear,0.16433746,0.00017480,0.16662795,50101.84,47265.89,7875.82,100.00,0.15,0.00211569,0,7767.56
606,Bear,0.16662795,0.00016016,0.16898930,48155.76,45429.97,7677.18,100.00,0.15,0.00220119,0,7569.90
607,Bear,0.16898930,0.00016211,0.17144605,46194.43,43579.65,7471.56,100.00,0.15,0.00229465,0,7364.49
608,Bear,0.17144605,0.00019431,0.17366505,52353.68,49390.26,8577.36,100.00,0.15,0.00202469,0,8467.77
609,Bear,0.17366505,-0.00019399,0.17528361,58481.00,55170.75,9670.53,100.00,0.15,0.00181255,0,9581.23
610,Bear,0.17528361,0.00014376,0.17763745,47961.99,45247.16,8037.59,100.00,0.15,0.00221008,0,7931.09
611,Bear,0.17763745,0.00021011,0.17971609,56729.17,53518.08,9618.06,100.00,0.15,0.00186853,0,9506.82
612,Bear,0.17971609,-0.00020148,0.18118129,63599.21,59999.25,10870.74,100.00,0.15,0.00166669,0,10782.83
613,Bear,0.18118129,-0.00017534,0.18272816,61549.03,58065.13,10610.13,100.00,0.15,0.00172220,0,10520.31
614,Bear,0.18272816,0.00016427,0.18480817,55330.86,52198.93,9646.79,100.00,0.15,0.00191575,0,9538.21
615,Bear,0.18480817,0.00015800,0.18720702,47303.54,44625.98,8354.30,100.00,0.15,0.00224085,0,8247.25
616,Bear,0.18720702,0.00018967,0.18960841,47926.48,45213.66,8572.89,100.00,0.15,0.00221172,0,8464.31
617,Bear,0.18960841,0.00019443,0.19195976,49144.15,46362.41,8899.72,100.00,0.15,0.00215692,0,8790.70
618,Bear,0.19195976,0.00020518,0.19418290,52528.22,49554.92,9622.72,100.00,0.15,0.00201796,0,9512.55
619,Bear,0.19418290,0.00016829,0.19667967,45523.14,42946.36,8446.68,100.00,0.15,0.00232849,0,8339.45
620,Bear,0.19667967,0.00018254,0.19937103,42250.94,39859.38,7946.81,100.00,0.15,0.00250882,0,7839.53
621,Bear,0.19937103,0.00019618,0.20211682,41575.07,39221.76,7927.38,100.00,0.15,0.00254961,0,7819.68
622,Bear,0.20211682,0.00018721,0.20505664,38508.90,36329.15,7449.53,100.00,0.15,0.00275261,0,7342.73
623,Bear,0.20505664,0.00018982,0.20821996,35648.22,33630.40,7002.52,100.00,0.15,0.00297350,0,6896.14
624,Bear,0.20821996,0.00021379,0.21132981,36601.49,34529.71,7297.16,100.00,0.15,0.00289606,0,7189.77
625,Bull,0.21132981,-0.00055976,0.21405016,32315.97,30486.77,6525.70,100.00,0.15,0.00328011,0,6442.76
626,Bull,0.21405016,0.00064805,0.21794847,32612.78,30766.77,6705.57,100.00,0.15,0.00325026,0,6585.63
627,Bull,0.21794847,0.00064968,0.22186926,32404.88,30570.64,6782.68,100.00,0.15,0.00327111,0,6662.82
628,Bull,0.22186926,-0.00053989,0.22536219,26284.32,24796.53,5588.20,100.00,0.15,0.00403282,0,5501.59
629,Bull,0.22536219,0.00070095,0.22995293,27250.86,25708.36,5911.71,100.00,0.15,0.00388979,0,5793.69
630,Bull,0.22995293,0.00080971,0.23407667,31985.14,30174.66,7063.18,100.00,0.15,0.00331404,0,6938.75
631,Bull,0.23407667,0.00089369,0.23757441,40705.97,38401.86,9123.30,100.00,0.15,0.00260404,0,8988.98
632,Bull,0.23757441,0.00062678,0.24116229,35797.57,33771.29,8144.36,100.00,0.15,0.00296109,0,8023.19
633,Bull,0.24116229,0.00082656,0.24458069,40897.52,38582.57,9436.55,100.00,0.15,0.00259184,0,9304.66
634,Bull,0.24458069,0.00067863,0.24806165,37825.63,35684.56,8851.97,100.00,0.15,0.00280233,0,8727.75
635,Bull,0.24806165,-0.00063038,0.25073953,32041.05,30227.40,7579.20,100.00,0.15,0.00330826,0,7498.26
636,Bull,0.25073953,-0.00074073,0.25335837,31551.65,29765.71,7541.39,100.00,0.15,0.00335957,0,7463.44
637,Bull,0.25335837,0.00089393,0.25710883,37107.94,35007.49,9000.74,100.00,0.15,0.00285653,0,8869.44
638,Bull,0.25710883,0.00080777,0.26064426,38861.11,36661.43,9555.59,100.00,0.15,0.00272766,0,9425.98
639,Bull,0.26064426,0.00077233,0.26417815,38384.07,36211.39,9566.26,100.00,0.15,0.00276156,0,9438.29
640,Bull,0.26417815,0.00075783,0.26782400,36703.39,34625.84,9273.63,100.00,0.15,0.00288802,0,9147.39
641,Bull,0.26782400,-0.00073963,0.27022169,33786.87,31874.40,8613.16,100.00,0.15,0.00313731,0,8536.73
642,Bull,0.27022169,0.00111444,0.27361827,46447.74,43818.63,11989.58,100.00,0.15,0.00228213,0,11840.74
643,Bull,0.27361827,0.00082190,0.27671940,46506.87,43874.40,12140.90,100.00,0.15,0.00227923,0,12004.84
644,Bull,0.27671940,0.00067164,0.28020822,37626.23,35496.45,9946.40,100.00,0.15,0.00281718,0,9822.56
645,Bull,0.28020822,0.00065677,0.28447081,29396.91,27732.94,7889.21,100.00,0.15,0.00360582,0,7771.00
646,Bull,0.28447081,0.00082997,0.28900845,28589.44,26971.17,7794.90,100.00,0.15,0.00370766,0,7672.51
647,Bull,0.28900845,-0.00079726,0.29224331,26288.92,24800.87,7247.89,100.00,0.15,0.00403212,0,7167.66
648,Bull,0.29224331,0.00085697,0.29722536,25696.47,24241.95,7205.32,100.00,0.15,0.00412508,0,7084.55
649,Bull,0.29722536,-0.00105611,0.29965206,30435.15,28712.40,8603.73,100.00,0.15,0.00348282,0,8534.05
650,Bull,0.29965206,0.00098426,0.30381729,33323.19,31436.97,9551.09,100.00,0.15,0.00318097,0,9420.15
651,Bull,0.30381729,0.00094481,0.30783075,34542.94,32587.68,10031.49,100.00,0.15,0.00306864,0,9900.70
652,Bull,0.30783075,0.00081777,0.31211389,30588.31,28856.90,9006.64,100.00,0.15,0.00346538,0,8883.04
653,Bull,0.31211389,-0.00108870,0.31400560,35565.57,33552.42,10535.65,100.00,0.15,0.00298041,0,10472.18
654,Bull,0.31400560,0.00090990,0.31800111,34353.07,32408.56,10305.96,100.00,0.15,0.00308560,0,10176.47
655,Bull,0.31800111,0.00097441,0.32199651,35087.72,33101.63,10658.61,100.00,0.15,0.00302100,0,10526.35
656,Bull,0.32199651,-0.00107904,0.32362196,39194.13,36975.60,11966.12,100.00,0.15,0.00270449,0,11906.01
657,Bull,0.32362196,0.00092185,0.32739210,37215.29,35108.77,11494.33,100.00,0.15,0.00284829,0,11361.97
658,Bull,0.32739210,-0.00096704,0.32931792,36641.85,34567.78,11383.79,100.00,0.15,0.00289287,0,11317.22
659,Bull,0.32931792,0.00119857,0.33290102,44453.25,41937.02,13960.88,100.00,0.15,0.00238453,0,13810.61
660,Bull,0.33290102,0.00109336,0.33617247,48666.53,45911.82,15434.29,100.00,0.15,0.00217809,0,15284.09
661,Bull,0.33617247,0.00118946,0.33920868,57398.16,54149.21,18367.88,100.00,0.15,0.00184675,0,18203.47
662,Bull,0.33920868,0.00078264,0.34239254,44144.20,41645.47,14259.10,100.00,0.15,0.00240122,0,14126.51
663,Bull,0.34239254,0.00089729,0.34603865,38561.97,36379.22,12588.62,100.00,0.15,0.00274882,0,12455.97
664,Bull,0.34603865,0.00105253,0.34980236,39097.49,36884.42,12902.26,100.00,0.15,0.00271117,0,12763.44
665,Bull,0.34980236,0.00100974,0.35362978,37619.60,35490.19,12550.39,100.00,0.15,0.00281768,0,12414.55
666,Bull,0.35362978,0.00092481,0.35778687,32794.12,30937.85,11069.15,100.00,0.15,0.00323229,0,10940.54
667,Bull,0.35778687,0.00164798,0.36154010,50350.22,47500.21,17173.23,100.00,0.15,0.00210525,0,16994.95
668,Bull,0.36154010,0.00112045,0.36469848,52013.57,49069.41,17895.54,100.00,0.15,0.00203793,0,17740.56
669,Bull,0.36469848,0.00102526,0.36789850,48741.08,45982.15,16916.76,100.00,0.15,0.00217476,0,16769.62
670,Bull,0.36789850,0.00126498,0.37106095,55863.89,52701.79,19555.57,100.00,0.15,0.00189747,0,19388.91
671,Bull,0.37106095,0.00087466,0.37435053,43893.77,41409.22,15501.56,100.00,0.15,0.00241492,0,15365.34
672,Bull,0.37435053,-0.00097724,0.37614855,38194.69,36032.73,13553.66,100.00,0.15,0.00277525,0,13488.87
673,Bull,0.37614855,0.00089748,0.38053550,30377.05,28657.59,10905.23,100.00,0.15,0.00348948,0,10779.51
674,Bull,0.38053550,0.00122194,0.38501752,32514.53,30674.08,11810.06,100.00,0.15,0.00326008,0,11672.58
